model,image_id,inference_time_ms
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_145641_jpg.rf.LZokaH2X3UZqJtbGYfQD.jpg,17.41083402885124
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_145641_jpg.rf.LZokaH2X3UZqJtbGYfQD.jpg,17.074999981559813
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_145641_jpg.rf.LZokaH2X3UZqJtbGYfQD.jpg,17.746166966389865
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_151625_jpg.rf.NWR9ZWHTV2i2Mivh1eyK.jpg,17.699291987810284
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_151625_jpg.rf.NWR9ZWHTV2i2Mivh1eyK.jpg,17.12466700701043
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_151625_jpg.rf.NWR9ZWHTV2i2Mivh1eyK.jpg,17.589166993275285
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163251_jpg.rf.OBOkMt4Ak8JT0SiNlsVa.jpg,17.73154200054705
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163251_jpg.rf.OBOkMt4Ak8JT0SiNlsVa.jpg,16.900249989703298
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163251_jpg.rf.OBOkMt4Ak8JT0SiNlsVa.jpg,17.565542017109692
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_155606_jpg.rf.QvuINUf4Y7DYEiSQnREP.jpg,17.59591599693522
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_155606_jpg.rf.QvuINUf4Y7DYEiSQnREP.jpg,16.8597919982858
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_155606_jpg.rf.QvuINUf4Y7DYEiSQnREP.jpg,17.726999998558313
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_145709_jpg.rf.RtjIM9domBXLgY3aUvWC.jpg,17.4106250051409
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_145709_jpg.rf.RtjIM9domBXLgY3aUvWC.jpg,17.203332972712815
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_145709_jpg.rf.RtjIM9domBXLgY3aUvWC.jpg,18.190000031609088
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_151528_jpg.rf.SgN7WyO46Bp1zjvweeZL.jpg,19.43216600921005
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_151528_jpg.rf.SgN7WyO46Bp1zjvweeZL.jpg,19.126333005260676
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_151528_jpg.rf.SgN7WyO46Bp1zjvweeZL.jpg,21.579833992291242
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_152726_jpg.rf.T5bKVBg0HTBkVV1PysYf.jpg,28.35708303609863
